scoring,market,purchasing_date,review_title,review_content,item
100점,롯데하이마트,2024.10.24.,"
엄마 폰이 망가져서 구매했어요
",엄마 폰이 망가져서 구매했어요기존쓰던거보단 작아지긴했는데..작은게 더 좋다하시네요,"삼성전자 갤럭시S24 256GB, 자급제 (자급제 공기계)"
100점,옥션,2024.11.06.,"
행사기간에 저렴하게 구매함.
",행사기간에 저렴하게 구매함.,"삼성전자 갤럭시S24 256GB, 자급제 (자급제 공기계)"
100점,G마켓,2024.11.25.,"
좋
",좋아요 ㅎㅎ 네 알겠습니다 감사합니다 ㅎㅎ 네 알겠습니다 감사합니다 ㅎㅎ 네,"삼성전자 갤럭시S24 256GB, 자급제 (자급제 공기계)"
100점,11번가,2024.11.28.,"
최고예요
",새기기들을 받아서 기분이 너무좋아요 감사합니다,"삼성전자 갤럭시S24 256GB, 자급제 (자급제 공기계)"
100점,11번가,2024.11.28.,"
최고예요
",워치랑 새 핸드폰이랑 좋은 상품 받아감사합니다,"삼성전자 갤럭시S24 256GB, 자급제 (자급제 공기계)"
100점,G마켓,2024.01.27.,"
너무좋아요ㅎㅎ 감시4합니다
",너무좋아요ㅎㅎ 감시4합니다,"삼성전자 갤럭시S24 256GB, 자급제 (자급제 공기계)"
100점,G마켓,2024.01.27.,"
감사합니다
",감사합니다 감사합니다,"삼성전자 갤럭시S24 256GB, 자급제 (자급제 공기계)"
100점,G마켓,2024.01.27.,"
감사합니다
",감사합니다 감사합니다,"삼성전자 갤럭시S24 256GB, 자급제 (자급제 공기계)"
100점,옥션,2024.02.02.,"
싸게 구매해서 너무 좋아요
",싸게 구매해서 너무 좋아요,"삼성전자 갤럭시S24 256GB, 자급제 (자급제 공기계)"
100점,G마켓,2024.05.03.,"
좋은 제품을 좋은 값에 샀다고 생각합니다.
",좋은 제품을 좋은 값에 샀다고 생각합니다.,"삼성전자 갤럭시S24 256GB, 자급제 (자급제 공기계)"
100점,옥션,2024.05.24.,"
물건을 싸게 잘구입하였습니다사용해보니 너무좋아요
",물건을 싸게 잘구입하였습니다사용해보니 너무좋아요,"삼성전자 갤럭시S24 256GB, 자급제 (자급제 공기계)"
100점,G마켓,2024.06.05.,"
빠른배송 김사합니다.
",바로 배송주셔서 감사합니다. 번창하세요^^,"삼성전자 갤럭시S24 256GB, 자급제 (자급제 공기계)"
100점,옥션,2024.08.24.,"
폰색깔 넘 이뻐요그리고 택배도 빨고  사장님도엄처  ...
",폰색깔 넘 이뻐요그리고 택배도 빨고  사장님도엄처  친절하세요,"삼성전자 갤럭시S24 256GB, 자급제 (자급제 공기계)"
100점,G마켓,2024.09.03.,"
요건내꺼
",역시 이쁘네요 커플폰으로 할려고 샀어요,"삼성전자 갤럭시S24 256GB, 자급제 (자급제 공기계)"
100점,G마켓,2024.09.05.,"
엄마가 갑자기 폰이안된대서
",급하게 샀는데 잘샀네요 ㅎㅎ 쓰시던건 고쳐서 제가 쓸 계획입니다 ㅎㅎ,"삼성전자 갤럭시S24 256GB, 자급제 (자급제 공기계)"
100점,G마켓,2024.11.06.,"
빠르게 배송해주셔서 바로 사용 가능했습니다.
",빠르게 배송해주셔서 바로 사용 가능했습니다.,"삼성전자 갤럭시S24 256GB, 자급제 (자급제 공기계)"
100점,11번가,2024.11.15.,"
최고예요
",배송도 일찍오고 싸거 잘  구입했어요. 옐로우지만 베이지에 가까워요. 예쁩니다.,"삼성전자 갤럭시S24 256GB, 자급제 (자급제 공기계)"
100점,G마켓,2024.01.26.,"
좋아요
",가볍고 좋아요~~~,"삼성전자 갤럭시S24 256GB, 자급제 (자급제 공기계)"
80점,G마켓,2024.01.27.,"
빠른배송 감사합니다
",빠른배솜 감사합니다...,"삼성전자 갤럭시S24 256GB, 자급제 (자급제 공기계)"
80점,G마켓,2024.01.27.,"
잘 받았음니다
",이상없이 잘 쓰고 있어요,"삼성전자 갤럭시S24 256GB, 자급제 (자급제 공기계)"
100점,롯데하이마트,2024.01.27.,"
감사합니다 잘 쓰겠습니다
",감사합니다 잘 쓰겠습니다,"삼성전자 갤럭시S24 256GB, 자급제 (자급제 공기계)"
100점,옥션,2024.01.30.,"
감사합니다 잘받았습니다.
",감사합니다 잘받았습니다.,"삼성전자 갤럭시S24 256GB, 자급제 (자급제 공기계)"
100점,옥션,2024.01.30.,"
감사합니다 잘받았습니다.
",감사합니다 잘받았습니다.,"삼성전자 갤럭시S24 256GB, 자급제 (자급제 공기계)"
100점,G마켓,2024.01.31.,"
좋아요
",예쁘고 좋아요~~~,"삼성전자 갤럭시S24 256GB, 자급제 (자급제 공기계)"
100점,롯데하이마트,2024.02.29.,"
연휴라내일오는거라 미리등록 합
",연휴라내일오는거라 미리등록 합니다.,"삼성전자 갤럭시S24 256GB, 자급제 (자급제 공기계)"
100점,옥션,2024.03.09.,"
배송이 빨라서 좋았고  폰도 좋아요
",배송이 빨라서 좋았고  폰도 좋아요,"삼성전자 갤럭시S24 256GB, 자급제 (자급제 공기계)"
100점,롯데하이마트,2024.03.27.,"
부모님 구매해 드리니 좋아하십니
",부모님 구매해 드리니 좋아하십니다!,"삼성전자 갤럭시S24 256GB, 자급제 (자급제 공기계)"
100점,롯데하이마트,2024.04.14.,"
필요했는데 마침 나와서 잘 샀습
",필요했는데 마침 나와서 잘 샀습니다,"삼성전자 갤럭시S24 256GB, 자급제 (자급제 공기계)"
100점,G마켓,2024.10.07.,"
배송빨라요
",스마일카드 추가할인이 있어서 좋아요.,"삼성전자 갤럭시S24 256GB, 자급제 (자급제 공기계)"
100점,11번가,2024.11.11.,"
최고예요
",삼성 갤러기야  좋은 건  알고  잇지만  배송이 쿠팡보다  빠른 듯  하네요,"삼성전자 갤럭시S24 256GB, 자급제 (자급제 공기계)"
100점,G마켓,2024.11.12.,"
저렴하게 구입해서 좋아요
",저렴하게 구입해서 좋아요,"삼성전자 갤럭시S24 256GB, 자급제 (자급제 공기계)"
100점,G마켓,2024.11.20.,"
배송 빨라요
",빠르게 잘 받아서 잘 사용하고 있어요,"삼성전자 갤럭시S24 256GB, 자급제 (자급제 공기계)"
100점,옥션,2024.11.20.,"
얇고  가볍고 그립감도 좋으네요.잘 쓸게요.
",얇고  가볍고 그립감도 좋으네요.잘 쓸게요.,"삼성전자 갤럭시S24 256GB, 자급제 (자급제 공기계)"
100점,G마켓,2024.12.14.,"
할인 이벤트 구매가로 잘샀네요
",S25 나올때 까지 기달릴려고 했는데 아버지가 급하다고 해서 구매 했어요,"삼성전자 갤럭시S24 256GB, 자급제 (자급제 공기계)"
60점,G마켓,2024.01.27.,"
잘받았어요
",잘 받았습니다 이상없음,"삼성전자 갤럭시S24 256GB, 자급제 (자급제 공기계)"
80점,옥션,2024.03.15.,"
재구매합니다. 잘 사용하겠습니다.
",재구매합니다. 잘 사용하겠습니다.,"삼성전자 갤럭시S24 256GB, 자급제 (자급제 공기계)"
100점,G마켓,2024.04.24.,"
좋아요
",울트라 섰는데 주머니 무거워서 작은게 좋네요,"삼성전자 갤럭시S24 256GB, 자급제 (자급제 공기계)"
100점,옥션,2024.04.24.,"
빠른 배송 감사합니다. 잘 받았습니다.
",빠른 배송 감사합니다. 잘 받았습니다.,"삼성전자 갤럭시S24 256GB, 자급제 (자급제 공기계)"
100점,이마트인터넷쇼핑몰,2024.05.04.,"
생각보다 빨리 왔습니다 제품도 좋습니다
",생각보다 빨리 왔습니다 제품도 좋습니다,"삼성전자 갤럭시S24 256GB, 자급제 (자급제 공기계)"
100점,이마트인터넷쇼핑몰,2024.05.04.,"
제품 잘받았습니다.4월 제조분이네요^^
",제품 잘받았습니다.4월 제조분이네요^^,"삼성전자 갤럭시S24 256GB, 자급제 (자급제 공기계)"
100점,옥션,2024.05.13.,"
갤럭시24 당일출고로 잘 받았습니다아주좋아요
",갤럭시24 당일출고로 잘 받았습니다아주좋아요,"삼성전자 갤럭시S24 256GB, 자급제 (자급제 공기계)"
100점,삼성닷컴,2024.06.06.,"
역시는 역시입니다 믿고쓰는 삼성겔럭시 좋아요
",역시는 역시입니다 믿고쓰는 삼성겔럭시 좋아요,"삼성전자 갤럭시S24 256GB, 자급제 (자급제 공기계)"
60점,삼성닷컴,2024.06.13.,"
튼튼합니다제법 빠릅니다
","튼튼합니다
제법 빠릅니다","삼성전자 갤럭시S24 256GB, 자급제 (자급제 공기계)"
100점,G마켓,2024.09.14.,"
좋아요
",배송빠르고 완전 좋아요 잘쓰겠습니다,"삼성전자 갤럭시S24 256GB, 자급제 (자급제 공기계)"
100점,롯데홈쇼핑,2024.09.21.,"
빠르게 배송잘받았습니다감사합니다제품좋네요
",빠르게 배송잘받았습니다감사합니다제품좋네요,"삼성전자 갤럭시S24 256GB, 자급제 (자급제 공기계)"
100점,롯데홈쇼핑,2024.09.21.,"
빠르게 배송잘받았습니다감사합니다제품좋네요
",빠르게 배송잘받았습니다감사합니다제품좋네요,"삼성전자 갤럭시S24 256GB, 자급제 (자급제 공기계)"
80점,G마켓,2024.10.13.,"
배송 빠르고 괜찮네요.
",배송 빠르고 괜찮네요.,"삼성전자 갤럭시S24 256GB, 자급제 (자급제 공기계)"
100점,G마켓,2024.10.26.,"
좋습니다.
",최초통화 없는 완전 새폰 맞네요.잘 쓰겠습니다.,"삼성전자 갤럭시S24 256GB, 자급제 (자급제 공기계)"
100점,11번가,2024.11.02.,"
최고예요
",액정필름이 있다면 더 좋았을텐데..  잘 쓰고 있습니다 ~,"삼성전자 갤럭시S24 256GB, 자급제 (자급제 공기계)"
100점,11번가,2024.11.22.,"
최고예요
",부모님 선물해드렸는데 너무 좋아하십니다 저도 가지고 싶네요,"삼성전자 갤럭시S24 256GB, 자급제 (자급제 공기계)"
100점,롯데ON,2025.01.04.,"
빠른배송 좋아요 핸드폰도 이쁩니다 가
",빠른배송 좋아요 핸드폰도 이쁩니다 가볍고,"삼성전자 갤럭시S24 256GB, 자급제 (자급제 공기계)"
100점,11번가,2025.01.16.,"
최고예요
",저렴하게아주잘산것같아요,"삼성전자 갤럭시S24 256GB, 자급제 (자급제 공기계)"
100점,롯데하이마트,2024.01.28.,"
빠른배송 너무좋아요.
",빠른배송 너무좋아요.,"삼성전자 갤럭시S24 256GB, 자급제 (자급제 공기계)"
100점,롯데하이마트,2024.01.28.,"
적당하게 잘 샀습니다
",적당하게 잘 샀습니다,"삼성전자 갤럭시S24 256GB, 자급제 (자급제 공기계)"
80점,G마켓,2024.01.30.,"
갤럭시 24
",배송이 빨라서 좋아요,"삼성전자 갤럭시S24 256GB, 자급제 (자급제 공기계)"
100점,G마켓,2024.01.31.,"
배송빠르고 좋아요
",배송 빠릅니다.좋아요,"삼성전자 갤럭시S24 256GB, 자급제 (자급제 공기계)"
100점,삼성닷컴,2024.02.29.,"
무겁지 않아 소지하기에 좋습니다
",무겁지 않아 소지하기에 좋습니다,"삼성전자 갤럭시S24 256GB, 자급제 (자급제 공기계)"
100점,옥션,2024.03.08.,"
신제품, 빠른 배송 감사합니다.
","신제품, 빠른 배송 감사합니다.","삼성전자 갤럭시S24 256GB, 자급제 (자급제 공기계)"
100점,CJ온스타일,2024.03.14.,"
너무너무 좋습니다 배송도 칼배송
",너무너무 좋습니다 배송도 칼배송,"삼성전자 갤럭시S24 256GB, 자급제 (자급제 공기계)"
100점,옥션,2024.04.23.,"
따뜻한 아이보리색에 가깝네요 예쁘고 좋아요
",따뜻한 아이보리색에 가깝네요 예쁘고 좋아요,"삼성전자 갤럭시S24 256GB, 자급제 (자급제 공기계)"
100점,11번가,2024.05.01.,"
최고예요
",잘 받았습니다. ^^좋아요~~부자되세요!!,"삼성전자 갤럭시S24 256GB, 자급제 (자급제 공기계)"
100점,11번가,2024.07.10.,"
최고예요
",배송이  완전 빨라요 다음날 오전에 왔어요,"삼성전자 갤럭시S24 256GB, 자급제 (자급제 공기계)"
100점,옥션,2024.10.12.,"
배송도 빠르고 잘 작동되고 좋네요
",배송도 빠르고 잘 작동되고 좋네요,"삼성전자 갤럭시S24 256GB, 자급제 (자급제 공기계)"
80점,G마켓,2024.10.20.,"
저렴하게 구입 했어요
",저렴하게 구입 했어요,"삼성전자 갤럭시S24 256GB, 자급제 (자급제 공기계)"
100점,옥션,2024.11.10.,"
제품도 좋고 배송도 빠르고 좋아요
",제품도 좋고 배송도 빠르고 좋아요,"삼성전자 갤럭시S24 256GB, 자급제 (자급제 공기계)"
100점,SSG.COM,2024.11.12.,"
삼성 홈페이지가서 사세요  악세사리 도 다들어있고 더 
",삼성 홈페이지가서 사세요  악세사리 도 다들어있고 더 싸네요  괜히 샀네요,"삼성전자 갤럭시S24 256GB, 자급제 (자급제 공기계)"
100점,신세계몰,2024.11.12.,"
삼성 홈페이지가서 사세요  악세사리 도 다들어있고 더 
",삼성 홈페이지가서 사세요  악세사리 도 다들어있고 더 싸네요  괜히 샀네요,"삼성전자 갤럭시S24 256GB, 자급제 (자급제 공기계)"
100점,11번가,2024.11.17.,"
최고예요
",너무이쁘고. 배송도 빨라요.. 잘쓸께요,"삼성전자 갤럭시S24 256GB, 자급제 (자급제 공기계)"
100점,옥션,2024.11.22.,"
우체국 배송으로 하루만에 왔습니다퍼플색이 예쁘네요~
",우체국 배송으로 하루만에 왔습니다퍼플색이 예쁘네요~,"삼성전자 갤럭시S24 256GB, 자급제 (자급제 공기계)"
100점,신세계몰,2024.12.21.,"
저렴하게 구입했습니다
",저렴하게 구입했습니다,"삼성전자 갤럭시S24 256GB, 자급제 (자급제 공기계)"
100점,롯데하이마트,2024.01.28.,"
빠른배송좋아요!!!
",빠른배송좋아요!!!,"삼성전자 갤럭시S24 256GB, 자급제 (자급제 공기계)"
100점,G마켓,2024.02.01.,"
좋습니다
",갤럭시24 좋습니다,"삼성전자 갤럭시S24 256GB, 자급제 (자급제 공기계)"
100점,옥션,2024.03.17.,"
배송이 빨라요.잘 받았습니다.
",배송이 빨라요.잘 받았습니다.,"삼성전자 갤럭시S24 256GB, 자급제 (자급제 공기계)"
100점,11번가,2024.03.19.,"
최고예요
",싸게잘 샀어요엄마 사드려ㅛ어요,"삼성전자 갤럭시S24 256GB, 자급제 (자급제 공기계)"
100점,롯데하이마트,2024.03.21.,"
좋은 제품 잘 구매 했어요^^
",좋은 제품 잘 구매 했어요^^,"삼성전자 갤럭시S24 256GB, 자급제 (자급제 공기계)"
100점,11번가,2024.04.10.,"
최고예요
",아무 이상없이 잘도착했습니다.,"삼성전자 갤럭시S24 256GB, 자급제 (자급제 공기계)"
100점,롯데하이마트,2024.04.16.,"
배송 잘 받았읍니다 감사합니다
",배송 잘 받았읍니다 감사합니다,"삼성전자 갤럭시S24 256GB, 자급제 (자급제 공기계)"
100점,롯데하이마트,2024.04.16.,"
배송 잘 받았읍니다 감사합니다
",배송 잘 받았읍니다 감사합니다,"삼성전자 갤럭시S24 256GB, 자급제 (자급제 공기계)"
100점,11번가,2024.10.08.,"
최고예요
",배송빠르고 직접 교체하려고 주문했어요,"삼성전자 갤럭시S24 256GB, 자급제 (자급제 공기계)"
100점,11번가,2024.10.31.,"
최고예요
",광고대로 새제품으로 와서 너무 좋아요,"삼성전자 갤럭시S24 256GB, 자급제 (자급제 공기계)"
100점,11번가,2024.11.24.,"
최고예요
",색상이쁘네요잘샀어요,"삼성전자 갤럭시S24 256GB, 자급제 (자급제 공기계)"
100점,옥션,2024.03.09.,"
삼성스마트폰 좋습니다.
",삼성스마트폰 좋습니다.,"삼성전자 갤럭시S24 256GB, 자급제 (자급제 공기계)"
100점,SSG.COM,2024.05.04.,"
생각보다 빨리 왔습니다 제품도 좋습니다
",생각보다 빨리 왔습니다 제품도 좋습니다,"삼성전자 갤럭시S24 256GB, 자급제 (자급제 공기계)"
100점,SSG.COM,2024.05.04.,"
제품 잘받았습니다.4월 제조분이네요^^
",제품 잘받았습니다.4월 제조분이네요^^,"삼성전자 갤럭시S24 256GB, 자급제 (자급제 공기계)"
100점,삼성닷컴,2024.05.27.,"
겔럭시만 쭉쓰고있는데 사용하기 참편해요
",겔럭시만 쭉쓰고있는데 사용하기 참편해요,"삼성전자 갤럭시S24 256GB, 자급제 (자급제 공기계)"
100점,옥션,2024.07.11.,"
좋은 제품 감사 잘쓰겠습니다.*^^*
",좋은 제품 감사 잘쓰겠습니다.*^^*,"삼성전자 갤럭시S24 256GB, 자급제 (자급제 공기계)"
100점,G마켓,2024.09.07.,"
배송이 빨라요
",배송이 빠르고 잘 도착했어요,"삼성전자 갤럭시S24 256GB, 자급제 (자급제 공기계)"
80점,G마켓,2024.09.18.,"
좋아요
",가볍고 배송도 빠르고 좋네요,"삼성전자 갤럭시S24 256GB, 자급제 (자급제 공기계)"
100점,옥션,2024.12.06.,"
빠르게 잘 받았습니다 많이 파세요
",빠르게 잘 받았습니다 많이 파세요,"삼성전자 갤럭시S24 256GB, 자급제 (자급제 공기계)"
100점,옥션,2024.12.06.,"
빠르게 잘 받았습니다 많이 파세요
",빠르게 잘 받았습니다 많이 파세요,"삼성전자 갤럭시S24 256GB, 자급제 (자급제 공기계)"
100점,11번가,2024.03.19.,"
최고예요
",생각보다 이뻐서 놀랐어요,"삼성전자 갤럭시S24 256GB, 자급제 (자급제 공기계)"
80점,11번가,2024.04.09.,"
좋아요
",빠른배송굿입니다요 좋아요,"삼성전자 갤럭시S24 256GB, 자급제 (자급제 공기계)"
100점,G마켓,2024.05.07.,"
잘 받았습니다 ~
",빠른배송에 잘 쓰고 있습니다~,"삼성전자 갤럭시S24 256GB, 자급제 (자급제 공기계)"
100점,롯데하이마트,2024.06.13.,"
3대재 구매중인데 가볍고 좋습니
",3대재 구매중인데 가볍고 좋습니다.,"삼성전자 갤럭시S24 256GB, 자급제 (자급제 공기계)"
100점,G마켓,2024.09.04.,"
갤럭시S24 좋아요~
",갤럭시S24 행사 덕분에 잘 샀어요~좋아요!,"삼성전자 갤럭시S24 256GB, 자급제 (자급제 공기계)"
100점,옥션,2024.07.11.,"
좋은 제품 감사 잘쓰겠습니다.*^^*
",좋은 제품 감사 잘쓰겠습니다.*^^*,"삼성전자 갤럭시S24 256GB, 자급제 (자급제 공기계)"
100점,G마켓,2024.09.07.,"
배송이 빨라요
",배송이 빠르고 잘 도착했어요,"삼성전자 갤럭시S24 256GB, 자급제 (자급제 공기계)"
80점,G마켓,2024.09.18.,"
좋아요
",가볍고 배송도 빠르고 좋네요,"삼성전자 갤럭시S24 256GB, 자급제 (자급제 공기계)"
100점,옥션,2024.12.06.,"
빠르게 잘 받았습니다 많이 파세요
",빠르게 잘 받았습니다 많이 파세요,"삼성전자 갤럭시S24 256GB, 자급제 (자급제 공기계)"
100점,옥션,2024.12.06.,"
빠르게 잘 받았습니다 많이 파세요
",빠르게 잘 받았습니다 많이 파세요,"삼성전자 갤럭시S24 256GB, 자급제 (자급제 공기계)"
100점,11번가,2024.03.19.,"
최고예요
",생각보다 이뻐서 놀랐어요,"삼성전자 갤럭시S24 256GB, 자급제 (자급제 공기계)"
80점,11번가,2024.04.09.,"
좋아요
",빠른배송굿입니다요 좋아요,"삼성전자 갤럭시S24 256GB, 자급제 (자급제 공기계)"
100점,G마켓,2024.05.07.,"
잘 받았습니다 ~
",빠른배송에 잘 쓰고 있습니다~,"삼성전자 갤럭시S24 256GB, 자급제 (자급제 공기계)"
100점,롯데하이마트,2024.06.13.,"
3대재 구매중인데 가볍고 좋습니
",3대재 구매중인데 가볍고 좋습니다.,"삼성전자 갤럭시S24 256GB, 자급제 (자급제 공기계)"
100점,G마켓,2024.09.04.,"
갤럭시S24 좋아요~
",갤럭시S24 행사 덕분에 잘 샀어요~좋아요!,"삼성전자 갤럭시S24 256GB, 자급제 (자급제 공기계)"
80점,G마켓,2024.09.05.,"
추천합니다
",배송 빠르고 예쁘고 좋아요,"삼성전자 갤럭시S24 256GB, 자급제 (자급제 공기계)"
100점,G마켓,2024.09.10.,"
노트 20쓰다가 넘어왔는데 너무 귀엽고 예뻐요!!
",노트 20쓰다가 넘어왔는데 너무 귀엽고 예뻐요!!,"삼성전자 갤럭시S24 256GB, 자급제 (자급제 공기계)"
100점,롯데하이마트,2024.10.21.,"
부모님 서프라이즈 선물했습니다
",부모님 서프라이즈 선물했습니다 너무 행복해하셨어요,"삼성전자 갤럭시S24 256GB, 자급제 (자급제 공기계)"
100점,롯데하이마트,2024.11.20.,"
배송 빠르고 양품으로 잘 도착함
",배송 빠르고 양품으로 잘 도착함,"삼성전자 갤럭시S24 256GB, 자급제 (자급제 공기계)"
100점,신세계몰,2024.11.22.,"
할인할 때 잘 산 것 같아요 배송 걱정했는데 문제없이 
",할인할 때 잘 산 것 같아요 배송 걱정했는데 문제없이 잘 쓰고있어요,"삼성전자 갤럭시S24 256GB, 자급제 (자급제 공기계)"
100점,G마켓,2024.11.25.,"
좋아요 ㅎㅎ 네 알겠습니다 감사합니다 ㅎㅎ 네 알겠습니
",좋아요 ㅎㅎ 네 알겠습니다 감사합니다 ㅎㅎ 네 알겠습니다 감사합니다,"삼성전자 갤럭시S24 256GB, 자급제 (자급제 공기계)"
100점,옥션,2024.12.01.,"
배송 빠르고 물건 좋습니다
",배송 빠르고 물건 좋습니다,"삼성전자 갤럭시S24 256GB, 자급제 (자급제 공기계)"
100점,11번가,2025.01.08.,"
최고예요
",배송빠르고 좋은 제품 감사합니다,"삼성전자 갤럭시S24 256GB, 자급제 (자급제 공기계)"
100점,옥션,2024.03.16.,"
빠른 배송 감사합니다.
",빠른 배송 감사합니다.,"삼성전자 갤럭시S24 256GB, 자급제 (자급제 공기계)"
100점,롯데하이마트,2024.03.24.,"
하이마트몰에서 잘샀어요
",하이마트몰에서 잘샀어요,"삼성전자 갤럭시S24 256GB, 자급제 (자급제 공기계)"
100점,11번가,2024.04.03.,"
최고예요
",빠른 배송 감사합니다.,"삼성전자 갤럭시S24 256GB, 자급제 (자급제 공기계)"
100점,11번가,2024.04.04.,"
최고예요
",빠른 배송 감사합니다.,"삼성전자 갤럭시S24 256GB, 자급제 (자급제 공기계)"
60점,옥션,2024.04.15.,"
싸게 잘 구매했습니다.
",싸게 잘 구매했습니다.,"삼성전자 갤럭시S24 256GB, 자급제 (자급제 공기계)"
100점,G마켓,2024.06.11.,"
잘받았어요
",빠른 배송으로 받아서 좋아요,"삼성전자 갤럭시S24 256GB, 자급제 (자급제 공기계)"
100점,11번가,2024.06.19.,"
최고예요
",감사합니다. 사업 번창하세요...,"삼성전자 갤럭시S24 256GB, 자급제 (자급제 공기계)"
100점,롯데하이마트,2024.08.24.,"
배송도 빠르고 마음에 들어요!
",배송도 빠르고 마음에 들어요!,"삼성전자 갤럭시S24 256GB, 자급제 (자급제 공기계)"
80점,옥션,2024.08.30.,"
휴대폰 급하게 구매했는데 배송 잘받았어요!
",휴대폰 급하게 구매했는데 배송 잘받았어요!,"삼성전자 갤럭시S24 256GB, 자급제 (자급제 공기계)"
80점,G마켓,2024.09.04.,"
배송빨라요
",다음날 도착했습니다. 라이브방송할 때 구매했는데 잘산거같아요,"삼성전자 갤럭시S24 256GB, 자급제 (자급제 공기계)"
80점,G마켓,2024.11.05.,"
배송은 그럭저럭 이구요. 받아서 사용해보지 작동잘됩니다
",배송은 그럭저럭 이구요. 받아서 사용해보지 작동잘됩니다. 좋아요.,"삼성전자 갤럭시S24 256GB, 자급제 (자급제 공기계)"
100점,G마켓,2024.11.16.,"
잘받았습니다.
",현재 사용 잘 하고 있습니다. 계속 잘 사용했으면 좋겠어요.,"삼성전자 갤럭시S24 256GB, 자급제 (자급제 공기계)"
100점,G마켓,2024.11.21.,"
빠르게 잘왔어요
",빠르게 잘왔어요좋아요^^,"삼성전자 갤럭시S24 256GB, 자급제 (자급제 공기계)"
100점,G마켓,2024.12.14.,"
할인 이벤트 구매가로 잘샀어요
",할인 이벤트 구매가로 잘샀어요,"삼성전자 갤럭시S24 256GB, 자급제 (자급제 공기계)"
100점,옥션,2025.01.09.,"
빠르게 받았습니다 좋아요
",빠르게 받았습니다 좋아요,"삼성전자 갤럭시S24 256GB, 자급제 (자급제 공기계)"
100점,G마켓,2025.01.14.,"
빠르거 잘받았습니다 감사합니다
",빠르거 잘받았습니다 감사합니다,"삼성전자 갤럭시S24 256GB, 자급제 (자급제 공기계)"
80점,옥션,2024.01.27.,"
감사합니다
",감사합니다,"삼성전자 갤럭시S24 256GB, 자급제 (자급제 공기계)"
100점,옥션,2024.03.19.,"
좋은 상품 감사합니다
",좋은 상품 감사합니다,"삼성전자 갤럭시S24 256GB, 자급제 (자급제 공기계)"
100점,11번가,2024.04.12.,"
최고예요
",빠른배송 감사합니다.,"삼성전자 갤럭시S24 256GB, 자급제 (자급제 공기계)"
100점,11번가,2024.04.13.,"
최고예요
",상품을 잘 받았습니다,"삼성전자 갤럭시S24 256GB, 자급제 (자급제 공기계)"
100점,G마켓,2024.04.19.,"
잘받았어요
",잘받았어요 빠른배송감사해요,"삼성전자 갤럭시S24 256GB, 자급제 (자급제 공기계)"
100점,롯데하이마트,2024.08.03.,"
배송 빠르게 잘 받았습니다.
",배송 빠르게 잘 받았습니다.,"삼성전자 갤럭시S24 256GB, 자급제 (자급제 공기계)"
100점,롯데하이마트,2024.08.03.,"
배송 빠르게 잘 받았습니다.
",배송 빠르게 잘 받았습니다.,"삼성전자 갤럭시S24 256GB, 자급제 (자급제 공기계)"
100점,롯데하이마트,2024.08.03.,"
배송 빠르게 잘 받았습니다.
",배송 빠르게 잘 받았습니다.,"삼성전자 갤럭시S24 256GB, 자급제 (자급제 공기계)"
100점,롯데하이마트,2024.09.01.,"
배송 빠르고 잘받았습니다^^
",배송 빠르고 잘받았습니다^^,"삼성전자 갤럭시S24 256GB, 자급제 (자급제 공기계)"
100점,G마켓,2024.09.06.,"
너무 예쁩니다. 선물용으로 샀는데 좋아하네요~
",너무 예쁩니다. 선물용으로 샀는데 좋아하네요~,"삼성전자 갤럭시S24 256GB, 자급제 (자급제 공기계)"
80점,G마켓,2024.09.09.,"
굿
",배송도빠르고좋아요 ㅎㅎ,"삼성전자 갤럭시S24 256GB, 자급제 (자급제 공기계)"
100점,옥션,2024.09.15.,"
엄마 선물로 사드렸어요 좋아하십니다
",엄마 선물로 사드렸어요 좋아하십니다,"삼성전자 갤럭시S24 256GB, 자급제 (자급제 공기계)"
100점,11번가,2024.11.05.,"
최고예요
",11번가 특가 세일할때 바꿨는데 좋은 물건 싸게 잘 샀습니다!!,"삼성전자 갤럭시S24 256GB, 자급제 (자급제 공기계)"
100점,11번가,2024.11.10.,"
최고예요
",선물용으로 구매했습니다 폰 좋다며 좋아하시네요,"삼성전자 갤럭시S24 256GB, 자급제 (자급제 공기계)"
100점,옥션,2024.03.22.,"
좋은상품 감사합니다
",좋은상품 감사합니다,"삼성전자 갤럭시S24 256GB, 자급제 (자급제 공기계)"
100점,옥션,2024.03.29.,"
빠른배송 굳굳입니다
",빠른배송 굳굳입니다,"삼성전자 갤럭시S24 256GB, 자급제 (자급제 공기계)"
100점,옥션,2024.05.10.,"
좋은제품 빠른배송 감사합니다.
",좋은제품 빠른배송 감사합니다.,"삼성전자 갤럭시S24 256GB, 자급제 (자급제 공기계)"
100점,11번가,2024.05.16.,"
최고예요
",빠른배송 주문하면 바로 배송됨,"삼성전자 갤럭시S24 256GB, 자급제 (자급제 공기계)"
100점,11번가,2024.05.18.,"
최고예요
",빠른 배송 너무나 고맙습니다.,"삼성전자 갤럭시S24 256GB, 자급제 (자급제 공기계)"
100점,옥션,2024.06.05.,"
새 제품 완전 좋아요 잘쓸께요
",새 제품 완전 좋아요 잘쓸께요,"삼성전자 갤럭시S24 256GB, 자급제 (자급제 공기계)"
100점,옥션,2024.06.06.,"
굿 전화기가 참 조습니다
",굿 전화기가 참 조습니다,"삼성전자 갤럭시S24 256GB, 자급제 (자급제 공기계)"
